"id","issint","threat.MMR","threat.PHL","imp.MMR","imp.PHL","odaimp","potential.MMR","potential.PHL","threat.CHN","threat.CHN.3cat","treatment","treat_China","treat_MMR","treat_PHL","med_econ","med_secu","med_repu","med_effi","cancel_aid","cancel_aid_3cat","cancel_aid_2cat","fem","age","right","ide3","comply"
3499,"2","0","1","1","2",0,"0","1",1,"2",5,0,0,1,"5","4","5","2","8","3",1,0,54,0,"0",1
3502,"1","0","0","1","1",1,"1","1",0,"0",3,1,0,1,"3","3","2","3","5","2",1,1,60,0,"1",1
3505,"1","2","2","2","1",1,"2","2",1,"1",2,1,1,0,"3","4","3","3","7","3",1,1,37,1,"2",4
3507,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"5","5","5","1","2","1",0,0,65,1,"2",1
3510,"1","0","0","0","1",1,"1","1",1,"2",3,1,0,1,"4","4","3","3","3","1",0,0,34,0,"0",1
3512,"2","0","0","2","2",1,"1","1",1,"2",5,0,0,1,"4","3","3","3","3","1",0,0,42,0,"0",1
3513,"1","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,54,1,"2",1
3514,"1","0","0","1","1",1,"1","2",1,"1",3,1,0,1,"4","3","4","3","5","2",1,1,52,0,"1",1
3515,"1","0","0","2","2",1,"1","2",0,"0",2,1,1,0,"3","3","3","3","4","2",1,1,47,0,"1",1
3517,"1","1","1","1","1",1,"0","0",0,"0",5,0,0,1,"1","1","1","5","9","3",1,1,21,1,"2",4
3519,"0","0",NA,"0","0",1,"0","0",0,"0",5,0,0,1,"3","4","4","3","5","2",1,1,37,0,"1",1
3525,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","3","4","3","3","1",0,1,68,0,"0",1
3526,"2","0","0","2","2",1,"0","0",1,"2",2,1,1,0,"4","4","4","2","1","1",0,0,65,1,"2",1
3527,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","5","3","1","1",0,0,30,0,"1",1
3528,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"2","2","3","3","4","2",1,1,53,1,"2",2
3535,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"5","5","5","4","1","1",0,1,33,0,"1",1
3537,"0","1","1","1","1",0,"1","1",0,"0",1,0,1,0,"3","3","3","3","5","2",1,1,25,0,"1",1
3538,"1","1","1","2","2",1,"2","2",1,"1",3,1,0,1,NA,NA,"4",NA,"4","2",1,1,34,0,"1",1
3539,"0","1","1","1","1",NA,NA,NA,1,"1",5,0,0,1,NA,"3","3",NA,NA,"2",1,1,63,NA,NA,1
3540,"1","0","0","0","0",1,"0","0",1,"2",5,0,0,1,"3","4","3","3","4","2",1,0,62,0,"0",1
3542,"2","1","1","2","2",1,"2","2",0,"0",1,0,1,0,"5","5","5","5","1","1",0,0,56,0,"0",1
3545,"2","0","0","2","2",1,"1","1",0,"0",2,1,1,0,"5","5","5","5","2","1",0,0,26,0,"0",2
3546,"1","1","1","2","2",1,"1","1",1,"1",5,0,0,1,"3","4","3","4","5","2",1,1,63,1,"2",1
3547,"0","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"4","4","4","4",NA,"2",1,1,34,NA,NA,1
3548,"1","0","0","1","1",1,"0","0",0,"0",3,1,0,1,"4","3","3","3","3","1",0,1,28,0,"1",1
3551,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"4","5","4","4","6","2",1,1,23,0,"1",1
3557,"1","0","0","1","2",1,"0","2",1,"1",1,0,1,0,"3","3","3","3","7","3",1,0,64,1,"2",1
3560,"0","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"4","3","1","3","8","3",1,1,65,0,"1",2
3564,"1","1","0","1","2",1,"1","1",1,"1",2,1,1,0,"4","4","3","3","3","1",0,1,67,1,"2",1
3565,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","4","4","2","4","2",1,0,20,0,"0",1
3566,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","4","4","3","1",0,0,50,1,"2",1
3568,"2","2","2","0","0",0,"0","0",1,"2",5,0,0,1,"5","3","1","5","9","3",1,0,64,1,"2",1
3569,"1","0","0","1","1",1,"0","0",1,"2",3,1,0,1,"5","5","3","5","1","1",0,0,41,1,"2",1
3571,"1","1","1","1","1",1,"2","1",1,"1",2,1,1,0,"2","2","3","2","1","1",0,0,51,0,"0",1
3572,"1","1","1","0","1",0,"1","1",1,"1",1,0,1,0,"2","3","3","3","4","2",1,0,47,0,"1",5
3573,"2","0","0","2","2",1,"2","0",1,"2",5,0,0,1,"4","5","4","3","1","1",0,0,57,1,"2",1
3578,"2","1","1","0","0",0,"0","0",0,"0",5,0,0,1,"4","4","3","3","5","2",1,0,66,1,"2",6
3580,"0","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"3","3","2",NA,"5","2",1,1,28,1,"2",5
3581,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"4","4","4","4","6","2",1,1,47,1,"2",1
3592,"1","0","0","2","1",1,"1","0",1,"2",3,1,0,1,"4","4","3","3","3","1",0,1,47,0,"1",1
3594,"2","0","0","2","2",1,"0","1",1,"2",5,0,0,1,"4","4","3","3","3","1",0,0,61,0,"0",1
3595,"2","0","0","2","2",1,"2","1",1,"2",5,0,0,1,"2","2","3","2","4","2",1,0,63,1,"2",1
3596,"1","1","1","1","1",1,"0","0",1,"1",2,1,1,0,"3","3","3","3","5","2",1,0,65,1,"2",2
3597,"0","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","5","1","2","1",0,0,33,0,"1",2
3598,"1","0","0","0","0",1,"2","0",1,"2",1,0,1,0,"4","3","4","3","3","1",0,0,27,1,"2",1
3600,"2","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"4","5","3","3","4","2",1,0,56,0,"1",1
3601,"2","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"3","3","3","3","3","1",0,1,58,0,"0",1
3602,"1","0","0","0","0",1,"1","1",1,"2",1,0,1,0,"4","4","3","3","3","1",0,0,60,1,"2",1
3603,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"3","4","3","3","2","1",0,0,35,1,"2",1
3608,"2","1","1","2","2",1,"1","2",1,"1",5,0,0,1,"4","4","4","3","4","2",1,0,65,0,"0",1
3609,"1","0","0","1","1",1,"2","2",1,"2",2,1,1,0,"4","3","4","3","2","1",0,0,38,1,"2",1
3610,"1","0","0","0","2",0,"1","1",0,"0",1,0,1,0,"3",NA,"2","4","9","3",1,1,23,0,"0",1
3612,"1","0","0","2","2",0,"1","1",1,"2",3,1,0,1,"4","4","3","3","4","2",1,0,46,0,"1",1
3613,"2","0","0","0","0",0,"0","0",1,"2",1,0,1,0,"3","3","3","3","9","3",1,0,45,1,"2",5
3615,"0","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","3","2","3","6","2",1,0,32,1,"2",1
3616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,51,NA,NA,1
3617,"1","0","1","1","2",1,"2","2",1,"2",1,0,1,0,"4","3","2","2","5","2",1,1,28,NA,NA,1
3618,"1","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"4","4","3","3","2","1",0,0,52,1,"2",1
3620,"0","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"4","4","4","2","3","1",0,0,34,1,"2",1
3622,"1","0","0","1","1",1,"0","0",0,"0",3,1,0,1,"2","2","4","2","6","2",1,1,29,0,"1",2
3627,"0","0","0","1","1",1,"2","2",0,"0",3,1,0,1,"3","2","4","3","5","2",1,1,33,0,"0",1
3628,"1","0","0","0","0",1,"1","1",0,"0",1,0,1,0,"3","3","4","3","4","2",1,1,50,0,"0",1
3630,"1","0","0","2","2",0,"1","2",0,"0",5,0,0,1,"4","4","3","3","6","2",1,1,46,0,"1",1
3633,"2","0","0","1","2",1,"0","2",1,"2",3,1,0,1,"4","5","3","3","1","1",0,0,60,1,"2",1
3639,"2","0","0","1","2",1,"1","2",0,"0",3,1,0,1,"4","4","3","3","2","1",0,1,55,1,"2",1
3640,"1","1","1","2","2",1,"1","1",1,"1",3,1,0,1,"3","3","3","3","4","2",1,1,55,NA,NA,1
3641,"1","1","1","1","2",NA,"1","1",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,30,0,"1",1
3642,"0","0","0","1","2",1,"1","1",1,"1",1,0,1,0,NA,"3","4","4","4","2",1,1,40,0,"0",1
3644,"2","1","0","2","1",1,"1","2",1,"2",5,0,0,1,"4","4","5","3","8","3",1,0,58,0,"0",1
3647,"1","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"3","3","3","3","4","2",1,0,29,0,"1",1
3648,"1","1","1","1","1",1,"0","1",1,"2",2,1,1,0,"3","3","2","2","7","3",1,1,64,0,"0",1
3654,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","3","3","2","1",0,0,48,1,"2",1
3656,"1","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"3","3","3","2","6","2",1,1,54,1,"2",1
3657,"1","0","0","2","2",NA,"1","1",0,"0",2,1,1,0,NA,"3","2","1","7","3",1,1,53,NA,NA,1
3658,"1","0","0","1","1",1,"2","2",1,"1",1,0,1,0,"4","3","2","3","5","2",1,1,57,1,"2",1
3659,"2","0","0","2","2",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","4","2",1,1,62,0,"0",1
3663,"1","1","0","2","2",1,"1","1",1,"2",1,0,1,0,"4","4","4","4","4","2",1,1,50,0,"1",1
3669,"1","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"4","3","3","3","3","1",0,1,54,1,"2",1
3670,"1","1","0","0","0",0,"0","1",0,"0",3,1,0,1,"3","3","3","3","8","3",1,0,29,1,"2",1
3678,"1","0","1","2","2",1,"1","0",1,"2",3,1,0,1,"4","4","3","3","5","2",1,1,41,1,"2",1
3681,"0","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"5","4","2","3","4","2",1,0,48,0,"0",1
3682,"0","1","1","1","1",1,"1","0",1,"1",5,0,0,1,"2","3","3","3","6","2",1,1,38,1,"2",5
3684,"0","1","1",NA,NA,1,"1","1",0,"0",2,1,1,0,"3","3","3","3","4","2",1,1,58,NA,NA,1
3685,"1","1","1","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","3","3","2","1",0,0,28,1,"2",1
3687,"0","0","0","2","2",0,"2","2",1,"2",5,0,0,1,"4","4","4","3","3","1",0,1,31,0,"1",1
3691,"0","0","0","1","1",1,"0","0",1,"1",3,1,0,1,"3","3","3","3","4","2",1,1,60,1,"2",1
3694,"1","1","1","1","1",1,"1","1",1,"1",2,1,1,0,"3","4","4","3","4","2",1,1,38,0,"0",1
3695,"1","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,57,0,"0",1
3697,"1","0","0","1","1",1,"2","2",1,"2",3,1,0,1,"5","5","5","3","6","2",1,0,45,1,"2",2
3698,"0","0","0","1","1",0,"1","1",1,"2",3,1,0,1,"2","2","2","3","8","3",1,0,43,0,"1",1
3703,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","4","4","4","2",1,0,50,0,"0",1
3704,"1","0","0","2","2",1,"1","1",0,"0",2,1,1,0,"2","3","3","3","6","2",1,1,24,0,"1",1
3705,"1","0","0","2","2",1,"2","2",0,"0",5,0,0,1,"3","3","3","3","3","1",0,0,60,0,"0",1
3706,"0","1","0","2","2",0,"1","2",1,"1",1,0,1,0,"3","3","5","4","4","2",1,0,29,1,"2",1
3707,"1","1","1","2","2",1,"1","2",0,"0",1,0,1,0,"4","3","2","3",NA,NA,NA,1,29,0,"1",1
3711,"2","0","0","0","2",1,"2","2",1,"2",1,0,1,0,"3","3","4","4","2","1",0,1,66,0,"1",2
3713,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"2","2","3","3","3","1",0,0,22,1,"2",1
3715,"1","0","1","2","2",1,"1","2",1,"2",2,1,1,0,"4","3","3","3","7","3",1,1,61,1,"2",1
3718,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","5","4","3","4","2",1,1,60,1,"2",1
3723,"1","2","0","1","2",1,"0","1",1,"1",1,0,1,0,"3","3","4","3","6","2",1,0,61,0,"1",1
3725,"1","1","2","2","2",1,"2","2",1,"2",1,0,1,0,"5","3","3","2","2","1",0,0,66,0,"0",1
3726,"1","2","1","0","0",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","6","2",1,0,35,1,"2",1
3728,"1","1","1","2","2",1,"2","2",1,"2",1,0,1,0,"5","4","4","4","3","1",0,1,50,1,"2",1
3730,"2","1","1","1","1",0,"1","1",1,"2",5,0,0,1,"4","4","3","3","7","3",1,0,53,0,"1",1
3731,"2","0","0","1","1",0,"1","0",1,"1",2,1,1,0,"4","3","3","3","9","3",1,0,63,1,"2",2
3732,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","4","3","3","6","2",1,0,60,0,"0",1
3738,"2","1","2","2","2",1,"2","2",1,"2",3,1,0,1,"4","5","3","3","6","2",1,1,25,1,"2",1
3751,"1","0","0","2","2",1,"2","1",1,"2",3,1,0,1,"4","4","2","2","2","1",0,1,46,0,"0",1
3754,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"5","4","3","3","1","1",0,0,69,1,"2",1
3760,"1","0","0","0","0",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,46,0,"1",4
3761,"2","1","1","2","2",1,"0","0",1,"1",2,1,1,0,"3","3","3",NA,NA,NA,NA,1,51,1,"2",1
3763,"0","1","1","1","1",1,"0","0",1,"1",5,0,0,1,"3","4","3","2","3","1",0,1,29,1,"2",1
3766,"1","0","0","2","2",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","6","2",1,0,37,0,"0",1
3768,"1","0","0","2","2",0,"2","2",1,"2",1,0,1,0,"3","3","3","3","6","2",1,0,31,0,"1",1
3770,"1","0","0","1","1",1,"0","0",1,"2",1,0,1,0,"3","3","3","3",NA,NA,NA,1,54,NA,NA,1
3771,"2","0","0","1","2",1,"1","2",1,"2",5,0,0,1,"4","4","3","3","2","1",0,0,46,0,"1",1
3776,"1","0","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","3","3","3","3","1",0,0,32,1,"2",1
3779,"1","2","1","2","1",1,"1","2",1,"1",1,0,1,0,"4","4","3","2","6","2",1,0,29,0,"0",6
3783,"1","0","0","2","2",0,"2","2",1,"2",2,1,1,0,"4","4","4","3",NA,NA,NA,1,52,1,"2",1
3786,"0","0","0","1","1",0,"1","1",1,"1",2,1,1,0,"3","3","3","3","5","2",1,0,39,0,"1",2
3788,"2","0","0","2","2",0,"1","1",1,"2",5,0,0,1,"3","3","3","3","8","3",1,0,66,0,"0",1
3791,"1","0","0","0","0",1,"0","0",0,"0",2,1,1,0,"3","3","3","3","3","1",0,0,36,0,"1",1
3792,"1","0","0","1","1",1,"2","1",0,"0",1,0,1,0,"4","4","5","4","2","1",0,0,59,0,"1",1
3793,"0","0","0","1","1",1,"2","2",0,"0",1,0,1,0,"3","3","3","3","4","2",1,1,61,0,"1",2
3794,"2","0","0","2","2",1,"1","1",0,"0",2,1,1,0,"4","3","3","3","4","2",1,0,62,0,"0",1
3795,"1","0","0","1","1",1,"2","2",1,"2",5,0,0,1,"3","3","4","2","7","3",1,0,52,1,"2",1
3798,"2","0","0","2","2",1,"1","1",1,"2",5,0,0,1,"5","5","5","3","1","1",0,0,40,1,"2",1
3801,"0","0","1","1","1",1,"1","1",1,"2",1,0,1,0,"3","3","4","3","8","3",1,1,53,0,"1",1
3804,"2","0","0","2","2",1,"2","2",0,"0",2,1,1,0,"4","4","3","3","4","2",1,0,26,0,"1",1
3807,"1","0","2","1","1",1,"2","2",1,"2",5,0,0,1,"4","5","5","5","4","2",1,1,57,0,"1",1
3809,"2","0","1","1","1",1,"1","1",1,"1",5,0,0,1,NA,NA,"2","3",NA,"1",0,1,27,NA,NA,2
3810,"0","0","0","1","1",NA,"1","1",1,"2",3,1,0,1,"3","3","3","3",NA,"2",1,0,25,0,"1",1
3815,"0","0","1","2","2",NA,"1","1",0,"0",5,0,0,1,NA,"3","3","3","3","1",0,0,48,0,"1",1
3817,"0","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"4","4",NA,"3","4","2",1,1,37,1,"2",1
3821,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"3","3","4","3","3","1",0,0,52,0,"0",1
3822,"2","0","0","1","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","3","3","1",0,1,60,1,"2",1
3823,"0","0","0","2","2",0,"2","2",1,"2",1,0,1,0,"3","3","3","3","6","2",1,0,29,0,"1",1
3826,"1","0","0","0","1",1,"1","1",1,"1",2,1,1,0,"3","3","4","4","4","2",1,1,65,0,"1",1
3829,"2","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"3","4","3","3","3","1",0,0,56,0,"1",1
3830,"2","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","4","3","3","6","2",1,0,67,1,"2",1
3833,"0","0","0","1","1",1,"0","0",0,"0",2,1,1,0,"3","3","3","3","3","1",0,1,24,0,"1",1
3839,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,52,0,"1",1
3840,"1","1","1","2","2",1,"1","2",1,"2",5,0,0,1,"4","4","5","4","2","1",0,1,59,0,"0",1
3844,"0","2","2","0","0",0,"0","0",1,"2",1,0,1,0,"3","3","2","4","7","3",1,1,54,1,"2",1
3846,"0","0","0","2","2",0,"2","2",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,27,0,"1",1
3847,"1","1","0","1","2",1,"0","1",1,"2",3,1,0,1,"4","4","3","3","2","1",0,0,58,1,"2",2
3849,"0","0","0","0","1",1,"0","0",0,"0",5,0,0,1,"3","3","3","3","4","2",1,0,38,1,"2",2
3851,"0","0","0","1","1",NA,"1","1",0,"0",1,0,1,0,"3","3","3","3","4","2",1,1,45,0,"1",1
3852,"2","1","1","1","1",1,"2","1",1,"2",2,1,1,0,"4","4","1","3","6","2",1,1,61,1,"2",1
3854,"1","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"3","3","3","3","4","2",1,0,50,1,"2",1
3858,"0","0","0","1","1",1,"0","0",1,"1",5,0,0,1,"4","4","4","3","6","2",1,0,43,0,"0",1
3860,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","3","4","2","3","1",0,0,64,1,"2",1
3861,"2","1","1","2","2",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","6","2",1,1,43,0,"0",1
3863,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"3","3","2","2","6","2",1,1,54,0,"1",1
3867,"1","1","1","1","1",1,"2","1",1,"2",5,0,0,1,"4","3","4","3","4","2",1,0,27,1,"2",1
3869,"2","1","1","2","2",1,"1","1",1,"1",5,0,0,1,"4","4","3","3","4","2",1,1,33,0,"1",1
3873,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"3","4","4","3","2","1",0,0,53,0,"0",1
3877,"0","1","0","1","1",1,"1","1",1,"1",5,0,0,1,"2","4","2",NA,"4","2",1,1,53,1,"2",1
3882,"0","1","1","1","1",1,"1","1",0,"0",5,0,0,1,"4","4","4","3","5","2",1,1,46,0,"1",1
3883,"1","0","0","0","0",0,"1","0",0,"0",1,0,1,0,"4","3","4","4","4","2",1,0,53,1,"2",1
3889,"0","0","0","1","2",1,"1","2",1,"2",1,0,1,0,"4","4","2","3","6","2",1,1,57,0,"1",1
3890,"1","1","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","4","3","6","2",1,1,45,1,"2",1
3891,"0","0","0","2","2",0,"2","2",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,24,0,"1",1
3893,"1","1","1","1","0",1,"2","1",0,"0",2,1,1,0,"4","4","3","4",NA,"1",0,1,63,1,"2",2
3902,"1","0","0","2","2",1,"1","2",0,"0",3,1,0,1,"4","3","4","3","2","1",0,0,60,0,"1",1
3904,"0","0","0","2","2",0,"2","2",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,23,0,"1",1
3905,"0","0","0","2","2",0,"1","2",1,"2",2,1,1,0,"4","2","4","3","5","2",1,0,34,1,"2",1
3906,"0","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","3","3","4","5","2",1,1,33,0,"1",1
3910,"1","0","1","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","5","3","2","1",0,1,49,0,"1",1
3911,"1","0","0","1","1",0,"1","1",1,"1",5,0,0,1,"4","4","4","3","5","2",1,0,39,0,"1",1
3913,"0","1","1","0","0",0,"1","1",0,"0",2,1,1,0,"4","4","5","3","5","2",1,0,58,0,"1",1
3919,"2","1","0","1","1",1,"1","1",1,"2",2,1,1,0,"3","3","2","3","5","2",1,1,42,0,"1",1
3921,"0","1","1","2","2",1,"1","1",0,"0",1,0,1,0,"4","3","2","3","1","1",0,1,46,0,"0",5
3924,"2","0","1","0","1",1,"1","1",1,"2",3,1,0,1,"1","3","3","3","9","3",1,0,56,1,"2",1
3929,"1","0","0","2","2",0,"1","1",1,"2",1,0,1,0,"4","3","4","3","4","2",1,0,48,0,"1",1
3932,"2","2","1","1","2",1,"0","2",1,"2",3,1,0,1,"4","4","3","3","4","2",1,0,68,0,"0",2
3933,"1","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"4","5","4","3","1","1",0,1,41,0,"1",1
3936,"2","0","0","2","1",1,"1","1",1,"2",3,1,0,1,NA,"4",NA,"3","2","1",0,0,25,0,"1",1
3937,"2","0","0","1","1",0,"0","0",0,"0",5,0,0,1,"1","1","1","3","9","3",1,0,41,0,"1",1
3938,"1","1","1","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","4","2","4","2",1,1,65,0,"0",1
3939,"2","0","0","2","2",0,"0","2",1,"2",2,1,1,0,"2","2","2","3","9","3",1,0,63,1,"2",1
3941,"1","0","0","1","0",0,"0","0",1,"2",1,0,1,0,"3","3","4","4","6","2",1,0,60,0,"0",1
3944,"0","1","1","1","1",1,"0","1",1,"1",2,1,1,0,"3","4","4","1","4","2",1,0,29,0,"0",5
3946,"1","0","0","1","1",0,"0","0",1,"2",1,0,1,0,"4","4","4","4","6","2",1,1,49,1,"2",1
3951,"2","0","0","1","1",1,"1","1",1,"2",1,0,1,0,"4","4","3","3","4","2",1,0,58,1,"2",1
3952,"1","1","1","2","2",1,"2","2",1,"1",3,1,0,1,"3","3","4","3","2","1",0,1,43,NA,NA,1
3954,"1","1","1","2","2",0,"1","1",1,"2",1,0,1,0,"4","3","3","2","7","3",1,0,56,1,"2",2
3956,"1","0","1","2","0",0,"1","0",1,"1",3,1,0,1,"3","3","3","3","6","2",1,0,42,0,"0",1
3958,"1","0","0","0","0",1,"0","0",0,"0",2,1,1,0,"3","3","3","2","4","2",1,1,28,1,"2",5
3959,"1","0","0","0","2",1,"1","1",1,"2",3,1,0,1,"3","2","3","2","3","1",0,1,29,0,"1",1
3964,"1","0","2","2","2",0,"1","2",1,"2",5,0,0,1,"3","3","3","3","4","2",1,0,40,NA,NA,1
3967,"0","0","0","2","2",0,"1","1",1,"1",3,1,0,1,"3","3","3","3","5","2",1,1,25,0,"1",1
3974,"1","1","1","1","1",1,"1","1",1,"1",1,0,1,0,"4","3","3","4","5","2",1,1,45,0,"1",1
3976,"0","1","1","1","1",1,"1","1",1,"2",1,0,1,0,"4","4","4","2","4","2",1,0,39,0,"0",1
3977,"0","0","1","1","2",0,"0","0",1,"1",2,1,1,0,"4","5","3","2","2","1",0,0,39,0,"1",1
3979,"1","0","0","2","2",0,"2","2",1,"2",3,1,0,1,"4","4","4","3","4","2",1,0,53,NA,NA,1
3982,"2","0","0","1","1",1,"0","0",1,"2",3,1,0,1,"3","3","4","4","6","2",1,1,45,1,"2",1
3983,"2","0","0","1","2",1,"2","2",1,"2",2,1,1,0,"4","4","3","3","2","1",0,0,48,1,"2",1
3987,"2","1","1","2","2",1,"1","0",1,"2",2,1,1,0,"4","4","4","2","2","1",0,0,54,1,"2",2
3989,NA,"1","2","0","1",NA,"1","0",1,"1",5,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,38,0,"1",6
3992,"2","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"4","4","4","4","3","1",0,0,46,0,"1",1
3993,"1","2","0","1","2",1,"1","1",0,"0",1,0,1,0,"4","4","5","4","4","2",1,1,22,0,"1",1
3996,"2","0","0","1","2",1,"2","2",1,"1",5,0,0,1,"4","5","4","2","2","1",0,0,67,0,"1",1
4001,"2","0","0","2","2",0,"0","0",1,"2",3,1,0,1,"3","3","3","3","6","2",1,0,52,0,"1",2
4002,"1","2","0","1","1",0,"0","0",1,"2",2,1,1,0,"4","4","2","3","7","3",1,1,68,0,"0",1
4009,"2","0","0","2","2",1,"0","1",1,"1",3,1,0,1,"5","5","5","4","1","1",0,0,54,1,"2",1
4012,"1","0","1","2","2",1,"2","2",1,"1",3,1,0,1,"4","3","3","3","2","1",0,0,37,1,"2",1
4013,"2","1","0","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","3","3","6","2",1,0,41,0,"0",1
4023,"1","1","1","1","1",1,"1","1",0,"0",5,0,0,1,"4","4","4","3","2","1",0,0,35,0,"1",1
4026,"1","1","1","1","1",0,"1","1",1,"2",1,0,1,0,"4","4","4","2","4","2",1,0,58,0,"0",1
4029,"1","1","1","0","0",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,36,0,"1",1
4030,"0","0","0","2","2",NA,"1","1",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,64,0,"1",2
4035,"1","0","0","1","2",0,"1","2",1,"1",5,0,0,1,"4","4","3","3","6","2",1,0,68,1,"2",1
4038,"1","0","0","1","1",1,"1","1",1,"1",5,0,0,1,"4","4","3","2","6","2",1,1,66,0,"0",1
4044,"1","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"2","3","3","2","2","1",0,1,21,0,"0",1
4046,"2","2","0","1","2",1,"0","0",1,"2",1,0,1,0,"3","4","3","3","6","2",1,0,58,1,"2",1
4049,"2","1","1","2","2",0,"1","1",1,"1",3,1,0,1,NA,"4","4","3","9","3",1,1,43,0,"0",1
4051,"1","2","2","1","1",1,"1","1",1,"2",3,1,0,1,"4","4","4","3","1","1",0,1,49,0,"1",2
4054,"0","1","0","1","1",1,"0","1",1,"2",3,1,0,1,"4","4","4","3","5","2",1,1,63,1,"2",1
4062,"1","2","1","2","2",0,"2","2",1,"2",5,0,0,1,"4","3","3","3","6","2",1,1,51,0,"0",1
4064,"1","0","0","0","0",0,"2","2",1,"1",1,0,1,0,"4","3","3","4","4","2",1,0,51,0,"0",1
4065,"1","0","1","1","0",0,"0","1",1,"2",5,0,0,1,"3","3","3","3","6","2",1,0,63,1,"2",1
4068,"0","1","1","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","5","4","2","1",0,1,61,0,"0",1
4077,"1","0","1","2","2",1,"1","0",1,"2",5,0,0,1,"4","4","4","4","2","1",0,1,49,0,"0",1
4079,"1","0","0","2","2",1,"2","1",1,"2",5,0,0,1,"3","4","5","5","5","2",1,1,53,0,"0",1
4082,"2","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"4","4","4","3","2","1",0,0,21,1,"2",1
4085,"1","0","0","1","2",1,"2","1",1,"2",5,0,0,1,"4","4","3","3","3","1",0,1,55,0,"1",1
4092,"1","1","1","1","1",0,"1","1",1,"2",5,0,0,1,"3","3","3","3","8","3",1,0,50,0,"1",1
4093,"2","0","0","0","0",1,"1","2",1,"2",3,1,0,1,"3","3","2","3","4","2",1,0,45,1,"2",5
